cve_ent_mun,cve_ent,entidad,cve_mun,municipio,alimentos_carta_y_comida_corrida,antojitos,pescados_y_mariscos,comida_rapida,tacos_tortas,autoservicio,otro_tipo_para_llevar,ing_lab,ocupados,desocupados,pob,pob_muj,pob_hom,pob_0_4,pob_5_9,pob_10_14,pob_15_19,pob_20_24,pob_25_29,pob_30_34,pob_35_39,pob_40_44,pob_45_49,pob_50_54,pob_55_59,pob_60_64,pob_65_more
15031,15,México,031,Chimalhuacán,56.0,516.0,65.0,318.0,453.0,14.0,386.0,4900.5,273843.0,19624.0,726430.0,369436.0,356994.0,66140.0,64334.0,65184.0,67857.0,67841.0,65198.0,58655.0,52263.0,47469.0,44440.0,39092.0,31801.0,23125.0,33031.0
15032,15,México,032,Donato Guerra,4.0,10.0,3.0,4.0,8.0,0.0,4.0,,,,36444.0,18509.0,17935.0,3933.0,4016.0,4120.0,3902.0,3370.0,2932.0,2571.0,2171.0,1823.0,1659.0,1461.0,1207.0,980.0,2299.0
15033,15,México,033,Ecatepec de Morelos,332.0,1726.0,184.0,838.0,1596.0,93.0,1619.0,5824.46,837926.0,119425.0,1716891.0,869044.0,847847.0,117215.0,121046.0,127846.0,137162.0,142649.0,143882.0,134658.0,124599.0,120224.0,121065.0,113914.0,99497.0,79540.0,133594.0
15034,15,México,034,Ecatzingo,1.0,8.0,0.0,8.0,8.0,0.0,7.0,,,,10171.0,5165.0,5006.0,972.0,993.0,1061.0,1045.0,921.0,838.0,765.0,646.0,543.0,496.0,437.0,361.0,296.0,797.0
15035,15,México,035,Huehuetoca,31.0,67.0,8.0,51.0,67.0,11.0,58.0,6247.5,24504.0,2042.0,150654.0,76346.0,74308.0,15077.0,15741.0,14343.0,12329.0,11636.0,13683.0,15358.0,14040.0,11102.0,8368.0,6047.0,4435.0,3241.0,5254.0
15036,15,México,036,Hueypoxtla,3.0,20.0,3.0,33.0,23.0,1.0,23.0,,,,47272.0,23436.0,23836.0,4097.0,4207.0,4162.0,4124.0,4067.0,4020.0,3746.0,3345.0,2975.0,2706.0,2335.0,1941.0,1568.0,3979.0
15037,15,México,037,Huixquilucan,82.0,151.0,15.0,92.0,214.0,21.0,126.0,8815.86,90494.0,21019.0,293667.0,151955.0,141712.0,21110.0,21493.0,21605.0,23161.0,24992.0,25662.0,24349.0,22741.0,21275.0,20232.0,17879.0,14597.0,11663.0,22908.0
15038,15,México,038,Isidro Fabela,1.0,5.0,2.0,4.0,15.0,0.0,6.0,,,,12669.0,6391.0,6278.0,1089.0,1173.0,1210.0,1161.0,1063.0,1021.0,1003.0,944.0,854.0,770.0,613.0,457.0,376.0,935.0
15039,15,México,039,Ixtapaluca,100.0,452.0,45.0,233.0,369.0,24.0,327.0,5694.52,193494.0,38795.0,557092.0,283762.0,273330.0,42522.0,48594.0,51582.0,50995.0,46479.0,43539.0,42805.0,43627.0,44420.0,42781.0,33854.0,23859.0,16636.0,25399.0
15040,15,México,040,Ixtapan de la Sal,41.0,55.0,9.0,20.0,80.0,4.0,25.0,6208.33,24615.0,,38700.0,20043.0,18657.0,3544.0,3516.0,3658.0,3655.0,3349.0,3100.0,2711.0,2307.0,2174.0,2211.0,2068.0,1769.0,1391.0,3247.0
15041,15,México,041,Ixtapan del Oro,4.0,2.0,0.0,1.0,3.0,0.0,2.0,,,,7350.0,3630.0,3720.0,730.0,745.0,770.0,730.0,620.0,546.0,494.0,418.0,354.0,345.0,331.0,290.0,247.0,730.0
15042,15,México,042,Ixtlahuaca,31.0,61.0,10.0,75.0,152.0,5.0,66.0,,,,165039.0,85266.0,79773.0,14898.0,15170.0,15231.0,15296.0,14880.0,14524.0,13315.0,11356.0,9636.0,8798.0,7897.0,6626.0,5268.0,12144.0
15043,15,México,043,Xalatlaco,4.0,31.0,7.0,11.0,31.0,0.0,6.0,,,,32592.0,16724.0,15868.0,3019.0,3045.0,3025.0,3093.0,3027.0,2840.0,2519.0,2214.0,2010.0,1872.0,1580.0,1247.0,992.0,2109.0
15044,15,México,044,Jaltenco,10.0,13.0,1.0,15.0,11.0,0.0,19.0,,,,29260.0,15059.0,14201.0,2172.0,2300.0,2277.0,2268.0,2337.0,2482.0,2379.0,2107.0,1959.0,1996.0,1935.0,1736.0,1357.0,1955.0
15045,15,México,045,Jilotepec,29.0,17.0,6.0,47.0,60.0,1.0,39.0,7477.14,32375.0,,95973.0,48765.0,47208.0,7779.0,8513.0,9007.0,8915.0,8259.0,7893.0,7422.0,6633.0,5914.0,5456.0,4775.0,4048.0,3326.0,8033.0
15046,15,México,046,Jilotzingo,4.0,9.0,1.0,3.0,7.0,0.0,12.0,,,,20933.0,10743.0,10190.0,1775.0,1804.0,1749.0,1785.0,1851.0,1824.0,1626.0,1432.0,1358.0,1329.0,1138.0,921.0,741.0,1600.0
15047,15,México,047,Jiquipilco,4.0,13.0,0.0,5.0,13.0,0.0,8.0,5429.82,71190.0,2528.0,80156.0,41296.0,38860.0,7850.0,7885.0,7838.0,7534.0,6943.0,6578.0,6037.0,5220.0,4507.0,4125.0,3672.0,3157.0,2558.0,6252.0
15048,15,México,048,Jocotitlán,12.0,22.0,4.0,32.0,25.0,2.0,22.0,,,,71234.0,36814.0,34420.0,6049.0,6185.0,6350.0,6399.0,6100.0,5801.0,5456.0,4963.0,4437.0,4156.0,3701.0,3098.0,2516.0,6023.0
15049,15,México,049,Joquicingo,1.0,10.0,1.0,10.0,14.0,0.0,6.0,,,,14863.0,7603.0,7260.0,1470.0,1319.0,1243.0,1275.0,1312.0,1281.0,1127.0,964.0,878.0,860.0,765.0,619.0,493.0,1257.0
15050,15,México,050,Juchitepec,4.0,15.0,2.0,14.0,27.0,0.0,12.0,,,,27540.0,13963.0,13577.0,2461.0,2434.0,2428.0,2442.0,2406.0,2352.0,2201.0,1943.0,1705.0,1601.0,1422.0,1158.0,900.0,2087.0
15051,15,México,051,Lerma,45.0,88.0,13.0,65.0,160.0,16.0,100.0,4837.06,47029.0,953.0,162204.0,82158.0,80046.0,14230.0,14174.0,13582.0,13533.0,13786.0,14002.0,13254.0,11998.0,10938.0,10275.0,8728.0,6811.0,5313.0,11580.0
15052,15,México,052,Malinalco,41.0,87.0,54.0,16.0,30.0,1.0,20.0,,,,29847.0,15142.0,14705.0,2654.0,2701.0,2717.0,2712.0,2523.0,2303.0,2064.0,1828.0,1692.0,1660.0,1531.0,1351.0,1152.0,2959.0
15053,15,México,053,Melchor Ocampo,12.0,21.0,4.0,22.0,30.0,3.0,41.0,12839.71,39270.0,,62105.0,31690.0,30415.0,5146.0,5408.0,5390.0,5214.0,5124.0,5306.0,5251.0,4840.0,4321.0,3897.0,3337.0,2788.0,2180.0,3903.0
15054,15,México,054,Metepec,273.0,249.0,40.0,149.0,348.0,42.0,270.0,7313.45,78673.0,9087.0,248200.0,127827.0,120373.0,16803.0,16468.0,17237.0,19289.0,21141.0,21301.0,19056.0,17353.0,17023.0,17518.0,17159.0,15609.0,12355.0,19888.0
15055,15,México,055,Mexicaltzingo,2.0,32.0,2.0,9.0,25.0,0.0,9.0,1433.33,612.0,204.0,13918.0,7176.0,6742.0,1108.0,1182.0,1221.0,1250.0,1236.0,1185.0,1105.0,1026.0,944.0,878.0,745.0,579.0,450.0,1009.0
15056,15,México,056,Morelos,3.0,11.0,0.0,12.0,21.0,1.0,17.0,,,,32122.0,16717.0,15405.0,2965.0,3107.0,3186.0,3000.0,2555.0,2281.0,2142.0,1951.0,1772.0,1680.0,1515.0,1356.0,1212.0,3400.0
15057,15,México,057,Naucalpan de Juárez,406.0,740.0,92.0,326.0,729.0,76.0,553.0,4941.37,112900.0,74980.0,917312.0,471503.0,445809.0,62209.0,64316.0,64721.0,67993.0,72833.0,76854.0,74308.0,68389.0,63251.0,60324.0,54797.0,49079.0,43066.0,95172.0
15058,15,México,058,Nezahualcóyotl,246.0,1161.0,194.0,487.0,1107.0,62.0,862.0,5635.83,222363.0,45052.0,1141770.0,591318.0,550452.0,68990.0,75056.0,80434.0,85570.0,87587.0,89370.0,88532.0,86425.0,82998.0,79880.0,72896.0,65273.0,56635.0,122124.0
15059,15,México,059,Nextlalpan,6.0,20.0,5.0,13.0,19.0,0.0,21.0,3550.19,28358.0,891.0,44432.0,22443.0,21989.0,4285.0,4411.0,4123.0,3851.0,3807.0,4104.0,3999.0,3384.0,2810.0,2449.0,2033.0,1641.0,1275.0,2260.0
15060,15,México,060,Nicolás Romero,89.0,324.0,33.0,263.0,294.0,13.0,246.0,5650.0,6669.0,,447017.0,227863.0,219154.0,36235.0,37548.0,37963.0,38164.0,37952.0,38489.0,37919.0,35460.0,31713.0,28839.0,24795.0,19767.0,15193.0,26980.0
15061,15,México,061,Nopaltepec,4.0,13.0,0.0,4.0,9.0,1.0,7.0,,,,9832.0,4929.0,4903.0,805.0,905.0,892.0,804.0,717.0,736.0,760.0,721.0,659.0,590.0,496.0,428.0,379.0,940.0
15062,15,México,062,Ocoyoacac,44.0,367.0,16.0,45.0,67.0,6.0,51.0,5254.0,29754.0,4959.0,72557.0,36847.0,35710.0,5813.0,5987.0,6015.0,6073.0,6069.0,6120.0,5868.0,5456.0,5119.0,4837.0,4088.0,3246.0,2604.0,5262.0
15063,15,México,063,Ocuilan,7.0,124.0,0.0,9.0,22.0,0.0,5.0,,,,37057.0,18896.0,18161.0,3797.0,3704.0,3714.0,3596.0,3244.0,2947.0,2654.0,2323.0,2067.0,1915.0,1650.0,1384.0,1178.0,2884.0
15064,15,México,064,El Oro,17.0,13.0,4.0,9.0,21.0,1.0,5.0,,,,39958.0,20557.0,19401.0,3552.0,3810.0,4071.0,3909.0,3373.0,3034.0,2785.0,2480.0,2254.0,2191.0,1989.0,1660.0,1358.0,3492.0
15065,15,México,065,Otumba,13.0,24.0,7.0,13.0,27.0,0.0,28.0,,,,38578.0,19147.0,19431.0,3176.0,3305.0,3318.0,3303.0,3246.0,3283.0,3139.0,2792.0,2498.0,2337.0,2009.0,1657.0,1366.0,3149.0
15066,15,México,066,Otzoloapan,3.0,1.0,0.0,1.0,5.0,0.0,0.0,,,,4212.0,2085.0,2127.0,383.0,370.0,440.0,441.0,351.0,281.0,245.0,220.0,216.0,223.0,198.0,160.0,143.0,541.0
15067,15,México,067,Otzolotepec,6.0,23.0,2.0,27.0,42.0,2.0,22.0,5128.7,29024.0,193.0,91852.0,46480.0,45372.0,8651.0,8990.0,8867.0,8657.0,8477.0,8193.0,7323.0,6408.0,5706.0,5162.0,4281.0,3365.0,2579.0,5193.0
15068,15,México,068,Ozumba,4.0,42.0,6.0,16.0,41.0,1.0,14.0,6795.12,38904.0,1621.0,31481.0,16336.0,15145.0,2654.0,2673.0,2753.0,2845.0,2714.0,2551.0,2366.0,2150.0,1996.0,1903.0,1689.0,1434.0,1150.0,2603.0
15069,15,México,069,Papalotla,3.0,9.0,1.0,7.0,4.0,0.0,4.0,,,,4397.0,2254.0,2143.0,317.0,355.0,368.0,369.0,347.0,331.0,329.0,335.0,340.0,322.0,263.0,216.0,175.0,330.0
15070,15,México,070,La Paz,59.0,297.0,35.0,149.0,282.0,10.0,215.0,5630.0,110045.0,4174.0,312970.0,158439.0,154531.0,26467.0,26651.0,27431.0,27663.0,26589.0,25600.0,24749.0,24152.0,22875.0,20876.0,17354.0,13831.0,10633.0,18099.0
15071,15,México,071,Polotitlán,8.0,5.0,0.0,6.0,20.0,0.0,7.0,,,,15243.0,7783.0,7460.0,1265.0,1258.0,1314.0,1300.0,1177.0,1115.0,1101.0,1045.0,977.0,948.0,861.0,749.0,629.0,1504.0
15072,15,México,072,Rayón,2.0,18.0,2.0,7.0,15.0,0.0,4.0,,,,14791.0,7507.0,7284.0,1286.0,1308.0,1279.0,1239.0,1204.0,1224.0,1198.0,1091.0,981.0,893.0,768.0,660.0,537.0,1123.0
15073,15,México,073,San Antonio la Isla,4.0,23.0,3.0,17.0,26.0,1.0,14.0,,,,32387.0,16403.0,15984.0,3211.0,3158.0,2866.0,2476.0,2467.0,3043.0,3382.0,2926.0,2258.0,1826.0,1450.0,1102.0,804.0,1418.0
15074,15,México,074,San Felipe del Progreso,11.0,14.0,0.0,31.0,53.0,1.0,29.0,,,,139526.0,73674.0,65852.0,14640.0,15339.0,15659.0,14749.0,12805.0,11353.0,9916.0,8325.0,7094.0,6482.0,5603.0,4577.0,3792.0,9192.0
15075,15,México,075,San Martín de las Pirámides,19.0,19.0,5.0,10.0,16.0,0.0,24.0,,,,29497.0,14925.0,14572.0,2231.0,2408.0,2585.0,2567.0,2377.0,2338.0,2350.0,2243.0,2091.0,1957.0,1646.0,1318.0,1067.0,2319.0
15076,15,México,076,San Mateo Atenco,43.0,95.0,16.0,68.0,197.0,0.0,108.0,5297.43,19538.0,1252.0,81552.0,41455.0,40097.0,7020.0,7187.0,7118.0,7059.0,7022.0,7103.0,6792.0,6174.0,5623.0,5259.0,4382.0,3398.0,2646.0,4769.0
15077,15,México,077,San Simón de Guerrero,2.0,1.0,0.0,1.0,1.0,0.0,2.0,,,,6608.0,3404.0,3204.0,657.0,675.0,669.0,618.0,519.0,471.0,440.0,388.0,347.0,335.0,307.0,265.0,232.0,685.0
15078,15,México,078,Santo Tomás,4.0,2.0,0.0,1.0,7.0,0.0,1.0,,,,10345.0,5244.0,5101.0,913.0,912.0,985.0,1014.0,902.0,779.0,682.0,605.0,573.0,583.0,536.0,434.0,368.0,1059.0
15079,15,México,079,Soyaniquilpan de Juárez,7.0,9.0,0.0,8.0,11.0,0.0,4.0,5974.38,10704.0,,14531.0,7345.0,7186.0,1223.0,1241.0,1231.0,1229.0,1209.0,1192.0,1118.0,1026.0,939.0,869.0,754.0,644.0,537.0,1319.0
15080,15,México,080,Sultepec,6.0,3.0,0.0,3.0,12.0,0.0,10.0,,,,28392.0,14957.0,13435.0,2684.0,2925.0,3104.0,2795.0,2115.0,1761.0,1644.0,1535.0,1479.0,1477.0,1353.0,1176.0,1045.0,3299.0
15081,15,México,081,Tecámac,110.0,353.0,40.0,248.0,316.0,21.0,349.0,10570.53,160898.0,36795.0,510768.0,261350.0,249418.0,43570.0,46810.0,45621.0,40846.0,37338.0,42471.0,49145.0,47771.0,40763.0,32921.0,24812.0,19075.0,14699.0,24926.0
15082,15,México,082,Tejupilco,36.0,72.0,10.0,30.0,127.0,2.0,52.0,6429.85,20800.0,1600.0,80129.0,41662.0,38467.0,7972.0,7938.0,8192.0,7839.0,6654.0,5708.0,4983.0,4340.0,4046.0,4160.0,3941.0,3330.0,2751.0,8275.0
15083,15,México,083,Temamatla,1.0,11.0,1.0,6.0,13.0,1.0,8.0,,,,13843.0,7135.0,6708.0,1207.0,1285.0,1282.0,1155.0,1051.0,1174.0,1269.0,1148.0,961.0,807.0,656.0,537.0,425.0,886.0
15084,15,México,084,Temascalapa,4.0,28.0,1.0,21.0,31.0,0.0,38.0,4070.91,22176.0,2016.0,42107.0,21062.0,21045.0,3484.0,3672.0,3740.0,3732.0,3557.0,3375.0,3139.0,2910.0,2744.0,2603.0,2228.0,1819.0,1486.0,3618.0
15085,15,México,085,Temascalcingo,16.0,21.0,6.0,25.0,29.0,1.0,9.0,4547.25,60546.0,,67770.0,35258.0,32512.0,5902.0,6304.0,6764.0,6546.0,5595.0,4928.0,4570.0,4169.0,3834.0,3678.0,3295.0,2873.0,2549.0,6763.0
15086,15,México,086,Temascaltepec,6.0,14.0,1.0,8.0,18.0,0.0,2.0,,,,34591.0,17632.0,16959.0,3526.0,3458.0,3527.0,3299.0,2859.0,2575.0,2287.0,2020.0,1877.0,1834.0,1669.0,1401.0,1121.0,3138.0
15087,15,México,087,Temoaya,7.0,18.0,2.0,34.0,41.0,0.0,25.0,2424.76,30821.0,3626.0,110794.0,56872.0,53922.0,11632.0,11615.0,11434.0,10808.0,10018.0,9648.0,8790.0,7518.0,6367.0,5538.0,4613.0,3722.0,2900.0,6191.0
15088,15,México,088,Tenancingo,40.0,109.0,13.0,47.0,107.0,1.0,69.0,4710.97,55470.0,,106528.0,54711.0,51817.0,9959.0,9733.0,9626.0,9557.0,9257.0,9014.0,8163.0,7105.0,6380.0,6004.0,5292.0,4482.0,3708.0,8248.0
15089,15,México,089,Tenango del Aire,4.0,9.0,0.0,5.0,8.0,0.0,8.0,,,,13540.0,6850.0,6690.0,1084.0,1160.0,1170.0,1125.0,1081.0,1105.0,1087.0,985.0,882.0,846.0,758.0,626.0,502.0,1129.0
15090,15,México,090,Tenango del Valle,25.0,132.0,16.0,58.0,129.0,2.0,43.0,10000.0,26708.0,26708.0,93092.0,47445.0,45647.0,8527.0,8520.0,8349.0,8318.0,8183.0,7938.0,7172.0,6352.0,5806.0,5507.0,4827.0,3925.0,3038.0,6630.0
15091,15,México,091,Teoloyucan,9.0,34.0,4.0,35.0,33.0,2.0,43.0,,,,69423.0,35033.0,34390.0,5779.0,6049.0,6032.0,5973.0,5857.0,5824.0,5589.0,5160.0,4730.0,4429.0,3863.0,3132.0,2367.0,4639.0
15092,15,México,092,Teotihuacán,66.0,59.0,9.0,42.0,62.0,4.0,50.0,5959.11,32841.0,,61609.0,31282.0,30327.0,4807.0,5186.0,5309.0,5280.0,5141.0,5133.0,4899.0,4518.0,4252.0,4036.0,3458.0,2812.0,2174.0,4604.0
15093,15,México,093,Tepetlaoxtoc,4.0,18.0,1.0,13.0,14.0,0.0,16.0,,,,33490.0,16908.0,16582.0,2787.0,2841.0,2898.0,2880.0,2748.0,2692.0,2583.0,2377.0,2200.0,2118.0,1877.0,1546.0,1222.0,2721.0
15094,15,México,094,Tepetlixpa,23.0,24.0,1.0,8.0,21.0,0.0,20.0,,,,21345.0,10816.0,10529.0,1658.0,1739.0,1758.0,1862.0,1874.0,1775.0,1616.0,1483.0,1368.0,1291.0,1147.0,971.0,807.0,1996.0
15095,15,México,095,Tepotzotlán,92.0,129.0,13.0,60.0,68.0,6.0,97.0,,,,105766.0,53762.0,52004.0,8338.0,8449.0,8532.0,8808.0,9152.0,9202.0,8447.0,7712.0,7296.0,7089.0,6358.0,5272.0,4018.0,7093.0
15096,15,México,096,Tequixquiac,16.0,28.0,3.0,27.0,28.0,0.0,28.0,,,,40100.0,20163.0,19937.0,3177.0,3373.0,3485.0,3487.0,3333.0,3303.0,3272.0,3067.0,2766.0,2493.0,2118.0,1718.0,1351.0,3157.0
15097,15,México,097,Texcaltitlán,6.0,9.0,1.0,4.0,26.0,0.0,8.0,,,,20343.0,10498.0,9845.0,2130.0,2097.0,2106.0,2031.0,1755.0,1505.0,1301.0,1131.0,1041.0,1037.0,956.0,818.0,692.0,1743.0
15098,15,México,098,Texcalyacac,3.0,12.0,1.0,2.0,19.0,0.0,1.0,,,,5769.0,2924.0,2845.0,483.0,499.0,492.0,480.0,483.0,493.0,448.0,392.0,376.0,378.0,333.0,268.0,196.0,448.0
15099,15,México,099,Texcoco,183.0,290.0,33.0,157.0,236.0,24.0,214.0,,,,264421.0,135893.0,128528.0,18243.0,20196.0,20918.0,21470.0,21575.0,22839.0,22355.0,19611.0,17700.0,17504.0,16500.0,14191.0,11135.0,20184.0
15100,15,México,100,Tezoyuca,3.0,34.0,2.0,31.0,31.0,0.0,50.0,,,,47398.0,23827.0,23571.0,3983.0,4303.0,4363.0,4165.0,3887.0,3893.0,3883.0,3694.0,3359.0,2964.0,2494.0,2074.0,1561.0,2775.0
15101,15,México,101,Tianguistenco,29.0,80.0,13.0,36.0,93.0,3.0,43.0,4080.7,33280.0,,83330.0,42764.0,40566.0,7471.0,7566.0,7538.0,7416.0,7231.0,7146.0,6576.0,5757.0,5156.0,4851.0,4280.0,3514.0,2704.0,6124.0
15102,15,México,102,Timilpan,0.0,0.0,0.0,2.0,7.0,0.0,2.0,,,,16955.0,8809.0,8146.0,1356.0,1455.0,1484.0,1463.0,1371.0,1307.0,1198.0,1091.0,1050.0,1040.0,914.0,739.0,628.0,1859.0
15103,15,México,103,Tlalmanalco,11.0,38.0,3.0,22.0,37.0,2.0,28.0,8626.11,31464.0,1748.0,51804.0,26822.0,24982.0,3659.0,3895.0,4177.0,4329.0,4126.0,3910.0,3813.0,3745.0,3641.0,3499.0,3058.0,2645.0,2288.0,5019.0
15104,15,México,104,Tlalnepantla de Baz,457.0,609.0,78.0,276.0,785.0,59.0,565.0,5394.82,138793.0,20387.0,763728.0,394187.0,369541.0,44713.0,46838.0,49526.0,53985.0,57715.0,60210.0,58830.0,55912.0,54429.0,54827.0,51421.0,46697.0,41016.0,87609.0
15105,15,México,105,Tlatlaya,5.0,5.0,0.0,2.0,11.0,0.0,4.0,,,,37909.0,19333.0,18576.0,3155.0,3196.0,3625.0,3656.0,2950.0,2222.0,1846.0,1764.0,1818.0,1973.0,2014.0,1958.0,1843.0,5889.0
15106,15,México,106,Toluca,483.0,665.0,109.0,560.0,1356.0,79.0,901.0,6245.65,166528.0,23897.0,959238.0,495622.0,463616.0,76034.0,76994.0,77263.0,80099.0,82189.0,82796.0,78899.0,72917.0,67461.0,63296.0,54885.0,44751.0,34471.0,67183.0
15107,15,México,107,Tonatico,16.0,39.0,7.0,6.0,21.0,0.0,11.0,,,,13714.0,7063.0,6651.0,1033.0,1059.0,1097.0,1134.0,1082.0,996.0,894.0,829.0,795.0,809.0,794.0,725.0,634.0,1833.0
15108,15,México,108,Tultepec,33.0,117.0,10.0,74.0,102.0,5.0,114.0,6440.91,85232.0,1470.0,162956.0,83001.0,79955.0,13052.0,13539.0,13715.0,13946.0,13836.0,14094.0,13868.0,13025.0,12232.0,11659.0,9893.0,7368.0,4975.0,7754.0
15109,15,México,109,Tultitlán,120.0,429.0,41.0,239.0,359.0,21.0,374.0,7039.74,131463.0,20669.0,560120.0,285138.0,274982.0,39915.0,40666.0,42872.0,46265.0,48355.0,47843.0,43457.0,40591.0,40758.0,41732.0,38014.0,31365.0,23408.0,34879.0
15110,15,México,110,Valle de Bravo,64.0,44.0,13.0,32.0,86.0,2.0,37.0,,,,70753.0,36042.0,34711.0,6269.0,5973.0,6148.0,6383.0,6366.0,6146.0,5536.0,4885.0,4449.0,4226.0,3745.0,3078.0,2383.0,5166.0
15111,15,México,111,Villa de Allende,3.0,6.0,1.0,12.0,23.0,1.0,11.0,1994.38,26464.0,6616.0,55369.0,28198.0,27171.0,5730.0,5996.0,6055.0,5806.0,5152.0,4556.0,3962.0,3319.0,2842.0,2591.0,2183.0,1835.0,1618.0,3724.0
15112,15,México,112,Villa del Carbón,30.0,15.0,4.0,18.0,28.0,1.0,11.0,,,,51111.0,25418.0,25693.0,4812.0,4984.0,5218.0,5097.0,4596.0,4147.0,3677.0,3206.0,2856.0,2682.0,2346.0,1916.0,1570.0,4004.0
15113,15,México,113,Villa Guerrero,13.0,60.0,5.0,20.0,50.0,0.0,20.0,,,,72605.0,36843.0,35762.0,7521.0,7238.0,7310.0,7168.0,6565.0,5919.0,5193.0,4484.0,3985.0,3803.0,3414.0,2856.0,2289.0,4860.0
15114,15,México,114,Villa Victoria,3.0,21.0,0.0,16.0,16.0,1.0,16.0,,,,111864.0,56259.0,55605.0,12497.0,12785.0,12509.0,11789.0,10490.0,9363.0,7974.0,6587.0,5653.0,5057.0,4182.0,3372.0,2832.0,6774.0
15115,15,México,115,Xonacatlán,15.0,31.0,13.0,43.0,59.0,2.0,23.0,4599.0,17630.0,7052.0,54999.0,27405.0,27594.0,4834.0,4831.0,4654.0,4699.0,4786.0,4770.0,4434.0,3971.0,3653.0,3485.0,2998.0,2392.0,1832.0,3660.0
15116,15,México,116,Zacazonapan,2.0,4.0,2.0,3.0,10.0,0.0,2.0,,,,4381.0,2181.0,2200.0,463.0,430.0,435.0,423.0,370.0,336.0,316.0,281.0,244.0,213.0,177.0,146.0,124.0,423.0
15117,15,México,117,Zacualpan,3.0,8.0,0.0,3.0,13.0,1.0,4.0,,,,16209.0,8485.0,7724.0,1471.0,1531.0,1589.0,1482.0,1232.0,1095.0,1020.0,917.0,830.0,830.0,821.0,750.0,657.0,1984.0
15118,15,México,118,Zinacantepec,29.0,101.0,51.0,102.0,173.0,5.0,89.0,5772.37,39383.0,6784.0,204780.0,103766.0,101014.0,18746.0,18520.0,18450.0,18421.0,17957.0,17873.0,17188.0,15565.0,13711.0,12216.0,10163.0,8088.0,6251.0,11631.0
15119,15,México,119,Zumpahuacán,3.0,15.0,1.0,1.0,7.0,1.0,7.0,,,,18067.0,9420.0,8647.0,1832.0,1826.0,1947.0,1889.0,1578.0,1290.0,1095.0,981.0,937.0,913.0,799.0,674.0,592.0,1714.0
15120,15,México,120,Zumpango,43.0,131.0,17.0,107.0,108.0,10.0,104.0,2791.25,41869.0,22533.0,220996.0,114130.0,106866.0,20140.0,20973.0,19954.0,18513.0,17889.0,19085.0,19519.0,17814.0,15295.0,13180.0,10865.0,8602.0,6402.0,12765.0
15121,15,México,121,Cuautitlán Izcalli,227.0,428.0,49.0,226.0,495.0,59.0,511.0,9061.47,213001.0,9696.0,581688.0,298137.0,283551.0,37269.0,38660.0,40046.0,43468.0,47252.0,49413.0,46988.0,43961.0,42701.0,43776.0,41623.0,35700.0,28015.0,42816.0
15122,15,México,122,Valle de Chalco Solidaridad,47.0,394.0,32.0,222.0,340.0,23.0,239.0,4103.88,121848.0,28825.0,423921.0,215461.0,208460.0,37192.0,36165.0,35824.0,37305.0,38814.0,39405.0,35669.0,29620.0,25856.0,25684.0,24591.0,21120.0,15312.0,21364.0
15123,15,México,123,Luvianos,6.0,31.0,1.0,13.0,14.0,1.0,5.0,5436.4,26820.0,,29998.0,15101.0,14897.0,2953.0,2960.0,3258.0,3126.0,2463.0,1885.0,1514.0,1333.0,1330.0,1436.0,1436.0,1372.0,1288.0,3644.0
15124,15,México,124,San José del Rincón,2.0,6.0,1.0,9.0,8.0,1.0,8.0,6414.21,63465.0,1881.0,99587.0,50181.0,49406.0,11301.0,11647.0,12030.0,11136.0,9225.0,7690.0,6385.0,5315.0,4643.0,4280.0,3649.0,3005.0,2590.0,6691.0
15125,15,México,125,Tonanitla,1.0,11.0,0.0,7.0,10.0,1.0,6.0,,,,11014.0,5577.0,5437.0,1010.0,1025.0,1019.0,985.0,926.0,905.0,888.0,816.0,728.0,672.0,587.0,470.0,332.0,651.0
16001,16,Michoacán de Ocampo,001,Acuitzio,2.0,6.0,4.0,15.0,31.0,0.0,2.0,,,,12100.0,6268.0,5832.0,1143.0,1205.0,1191.0,1103.0,957.0,878.0,846.0,793.0,713.0,652.0,559.0,466.0,403.0,1191.0
16002,16,Michoacán de Ocampo,002,Aguililla,8.0,43.0,0.0,11.0,24.0,0.0,2.0,,,,15225.0,7528.0,7697.0,1480.0,1503.0,1574.0,1489.0,1214.0,1021.0,933.0,876.0,845.0,818.0,708.0,605.0,557.0,1602.0
16003,16,Michoacán de Ocampo,003,Álvaro Obregón,5.0,10.0,2.0,10.0,9.0,1.0,5.0,,,,23091.0,11920.0,11171.0,2278.0,2261.0,2111.0,1987.0,1832.0,1748.0,1631.0,1474.0,1342.0,1262.0,1156.0,1032.0,856.0,2121.0
16004,16,Michoacán de Ocampo,004,Angamacutiro,4.0,9.0,4.0,9.0,23.0,0.0,1.0,,,,15990.0,8395.0,7595.0,1369.0,1380.0,1371.0,1312.0,1182.0,1121.0,1082.0,1025.0,954.0,908.0,820.0,740.0,689.0,2037.0
16005,16,Michoacán de Ocampo,005,Angangueo,4.0,9.0,1.0,5.0,8.0,0.0,5.0,,,,11848.0,6092.0,5756.0,1155.0,1181.0,1130.0,1062.0,983.0,931.0,840.0,741.0,678.0,656.0,579.0,477.0,406.0,1029.0
16006,16,Michoacán de Ocampo,006,Apatzingán,33.0,501.0,39.0,70.0,273.0,2.0,46.0,5371.36,31864.0,,134512.0,67730.0,66782.0,13820.0,13223.0,12683.0,12037.0,11393.0,11271.0,10354.0,8871.0,7850.0,7464.0,6769.0,5787.0,4512.0,8478.0
