"imun","idmes","asegurados","casos_diarios_prom","muertos_diarios_prom","hospitalizados_diarios_prom","tasa_empleabilidad"
5016,201901,31,0,0,0,0
5016,201902,29,0,0,0,-2
5016,201903,27,0,0,0,-2
5016,201904,29,0,0,0,2
5016,201905,27,0,0,0,-2
5016,201906,27,0,0,0,0
5016,201907,26,0,0,0,-1
5016,201908,27,0,0,0,1
5016,201909,27,0,0,0,0
5016,201910,28,0,0,0,1
5016,201911,27,0,0,0,-1
5016,201912,29,0,0,0,2
5016,202001,29,0,0,0,0
5016,202002,31,0,0,0,2
5016,202003,26,0,0,0,-5
5016,202004,26,0,0,0,0
5016,202005,26,0,0,0,0
5016,202006,25,0,0,0,-1
5016,202007,23,8,0,1,-2
5016,202008,23,10,1,0,0
5016,202009,24,6,0,0,1
5016,202010,24,17,3,3,0
5018,201901,63158,0,0,0,0
5018,201902,63185,0,0,0,27
5018,201903,63828,0,0,0,643
5018,201904,63897,0,0,0,69
5018,201905,64121,0,0,0,224
5018,201906,63237,0,0,0,-884
5018,201907,63112,0,0,0,-125
5018,201908,62631,0,0,0,-481
5018,201909,62108,0,0,0,-523
5018,201910,62125,0,0,0,17
5018,201911,62741,0,0,0,616
5018,201912,61067,0,0,0,-1674
5018,202001,59525,0,0,0,-1542
5018,202002,59527,0,0,0,2
5018,202003,58930,31,1,7,-597
5018,202004,57671,178,25,40,-1259
5018,202005,57164,78,11,11,-507
5018,202006,55896,122,13,28,-1268
5018,202007,55970,589,41,93,74
5018,202008,55986,1133,79,187,16
5018,202009,55828,738,77,149,-158
5018,202010,55664,956,88,205,-164
5020,201901,9586,0,0,0,0
5020,201902,9648,0,0,0,62
5020,201903,9756,0,0,0,108
5020,201904,9791,0,0,0,35
5020,201905,9722,0,0,0,-69
5020,201906,9487,0,0,0,-235
5020,201907,9475,0,0,0,-12
5020,201908,9498,0,0,0,23
5020,201909,9335,0,0,0,-163
5020,201910,9265,0,0,0,-70
5020,201911,9179,0,0,0,-86
5020,201912,9035,0,0,0,-144
5020,202001,9162,0,0,0,127
5020,202002,9022,0,0,0,-140
5020,202003,8928,1,0,1,-94
5020,202004,8825,3,2,1,-103
5020,202005,8276,4,1,1,-549
5020,202006,8029,117,2,6,-247
5020,202007,8080,223,20,25,51
5020,202008,8282,249,18,30,202
5020,202009,8375,171,12,21,93
5020,202010,8433,157,8,16,58
5021,201901,113,0,0,0,0
5021,201902,114,0,0,0,1
5021,201903,112,0,0,0,-2
5021,201904,111,0,0,0,-1
5021,201905,111,0,0,0,0
5021,201906,111,0,0,0,0
5021,201907,114,0,0,0,3
5021,201908,118,0,0,0,4
5021,201909,116,0,0,0,-2
5021,201910,116,0,0,0,0
5021,201911,113,0,0,0,-3
5021,201912,110,0,0,0,-3
5021,202001,121,0,0,0,11
5021,202002,121,0,0,0,0
5021,202003,123,0,0,0,2
5021,202004,124,1,0,0,1
5021,202005,123,1,0,0,-1
5021,202006,123,1,0,0,0
5021,202007,126,11,2,2,3
5021,202008,124,18,0,1,-2
5021,202009,123,18,2,2,-1
5021,202010,120,21,2,3,-3
5022,201901,11955,0,0,0,0
5022,201902,11778,0,0,0,-177
5022,201903,11681,0,0,0,-97
5022,201904,11370,0,0,0,-311
5022,201905,11670,0,0,0,300
5022,201906,11423,0,0,0,-247
5022,201907,11316,0,0,0,-107
5022,201908,11387,0,0,0,71
5022,201909,11357,0,0,0,-30
5022,201910,11432,0,0,0,75
5022,201911,11533,0,0,0,101
5022,201912,10899,0,0,0,-634
5022,202001,10959,0,0,0,60
5022,202002,10786,0,0,0,-173
5022,202003,10652,0,0,0,-134
5022,202004,10524,2,0,0,-128
5022,202005,10623,3,0,0,99
5022,202006,10698,25,1,2,75
5022,202007,10738,70,5,7,40
5022,202008,10238,76,7,11,-500
5022,202009,10348,50,4,12,110
5022,202010,10659,104,3,7,311
5024,201901,6425,0,0,0,0
5024,201902,6485,0,0,0,60
5024,201903,6576,0,0,0,91
5024,201904,6754,0,0,0,178
5024,201905,6825,0,0,0,71
5024,201906,7095,0,0,0,270
5024,201907,7404,0,0,0,309
5024,201908,7016,0,0,0,-388
5024,201909,7017,0,0,0,1
5024,201910,6991,0,0,0,-26
5024,201911,6723,0,0,0,-268
5024,201912,6897,0,0,0,174
5024,202001,6898,0,0,0,1
5024,202002,6821,0,0,0,-77
5024,202003,6999,0,0,0,178
5024,202004,6957,0,0,0,-42
5024,202005,6585,7,0,1,-372
5024,202006,6582,30,1,4,-3
5024,202007,6973,133,3,6,391
5024,202008,6339,104,5,6,-634
5024,202009,6685,101,1,3,346
5024,202010,6585,121,10,11,-100
5025,201901,49117,0,0,0,0
5025,201902,49399,0,0,0,282
5025,201903,49083,0,0,0,-316
5025,201904,48913,0,0,0,-170
5025,201905,48674,0,0,0,-239
5025,201906,48258,0,0,0,-416
5025,201907,48210,0,0,0,-48
5025,201908,48273,0,0,0,63
5025,201909,48335,0,0,0,62
5025,201910,48847,0,0,0,512
5025,201911,48606,0,0,0,-241
5025,201912,47505,0,0,0,-1101
5025,202001,47568,0,0,0,63
5025,202002,47639,0,0,0,71
5025,202003,47234,4,0,0,-405
5025,202004,46751,46,1,2,-483
5025,202005,46497,43,0,6,-254
5025,202006,45498,313,5,10,-999
5025,202007,46251,1569,42,93,753
5025,202008,46892,1139,88,119,641
5025,202009,47339,351,35,57,447
5025,202010,47520,461,22,51,181
5027,201901,80495,0,0,0,0
5027,201902,81370,0,0,0,875
5027,201903,81992,0,0,0,622
5027,201904,82092,0,0,0,100
5027,201905,82595,0,0,0,503
5027,201906,83049,0,0,0,454
5027,201907,83435,0,0,0,386
5027,201908,83837,0,0,0,402
5027,201909,84399,0,0,0,562
5027,201910,83827,0,0,0,-572
5027,201911,83927,0,0,0,100
5027,201912,82989,0,0,0,-938
5027,202001,83611,0,0,0,622
5027,202002,83763,0,0,0,152
5027,202003,82732,0,0,0,-1031
5027,202004,80797,7,0,0,-1935
5027,202005,79381,5,0,0,-1416
5027,202006,75237,18,1,6,-4144
5027,202007,75444,42,4,13,207
5027,202008,77008,50,12,15,1564
5027,202009,78040,31,9,14,1032
5027,202010,78619,83,11,26,579
5028,201901,24635,0,0,0,0
5028,201902,24401,0,0,0,-234
5028,201903,24523,0,0,0,122
5028,201904,24513,0,0,0,-10
5028,201905,24514,0,0,0,1
5028,201906,24234,0,0,0,-280
5028,201907,24654,0,0,0,420
5028,201908,25014,0,0,0,360
5028,201909,25478,0,0,0,464
5028,201910,25565,0,0,0,87
5028,201911,25796,0,0,0,231
5028,201912,25173,0,0,0,-623
5028,202001,24423,0,0,0,-750
5028,202002,23761,0,0,0,-662
5028,202003,23251,0,0,0,-510
5028,202004,21821,1,0,0,-1430
5028,202005,21844,19,0,2,23
5028,202006,21393,278,5,16,-451
5028,202007,21896,351,22,39,503
5028,202008,21665,236,26,22,-231
5028,202009,21462,143,3,5,-203
5028,202010,21515,211,2,6,53
5029,201901,59,0,0,0,0
5029,201902,58,0,0,0,-1
5029,201903,55,0,0,0,-3
5029,201904,58,0,0,0,3
5029,201905,61,0,0,0,3
5029,201906,74,0,0,0,13
5029,201907,87,0,0,0,13
5029,201908,96,0,0,0,9
5029,201909,101,0,0,0,5
5029,201910,105,0,0,0,4
5029,201911,113,0,0,0,8
5029,201912,119,0,0,0,6
5029,202001,113,0,0,0,-6
5029,202002,127,0,0,0,14
5029,202003,129,0,0,0,2
5029,202004,145,8,1,2,16
5029,202005,134,12,1,0,-11
5029,202006,141,7,0,0,7
5029,202007,136,13,0,0,-5
5029,202008,145,27,0,0,9
5029,202009,160,11,1,1,15
5029,202010,158,30,2,2,-2
5030,201901,198335,0,0,0,0
5030,201902,199738,0,0,0,1403
5030,201903,200717,0,0,0,979
5030,201904,200672,0,0,0,-45
5030,201905,200086,0,0,0,-586
5030,201906,200233,0,0,0,147
5030,201907,201218,0,0,0,985
5030,201908,202225,0,0,0,1007
5030,201909,202106,0,0,0,-119
5030,201910,203373,0,0,0,1267
5030,201911,202815,0,0,0,-558
5030,201912,197499,0,0,0,-5316
5030,202001,198521,0,0,0,1022
5030,202002,199697,0,0,0,1176
5030,202003,197216,15,0,1,-2481
5030,202004,191379,39,2,7,-5837
5030,202005,189506,121,8,15,-1873
5030,202006,189708,572,17,78,202
5030,202007,191334,1191,119,254,1626
5030,202008,195031,2191,201,353,3697
5030,202009,196166,1237,128,236,1135
5030,202010,198198,2112,149,387,2032
5031,201901,1599,0,0,0,0
5031,201902,1653,0,0,0,54
5031,201903,1693,0,0,0,40
5031,201904,1696,0,0,0,3
5031,201905,1692,0,0,0,-4
5031,201906,1685,0,0,0,-7
5031,201907,1658,0,0,0,-27
5031,201908,1678,0,0,0,20
5031,201909,1690,0,0,0,12
5031,201910,1786,0,0,0,96
5031,201911,1750,0,0,0,-36
5031,201912,1713,0,0,0,-37
5031,202001,1671,0,0,0,-42
5031,202002,1635,0,0,0,-36
5031,202003,1650,0,0,0,15
5031,202004,1625,2,1,2,-25
5031,202005,1516,2,1,1,-109
5031,202006,1523,9,3,4,7
5031,202007,1547,43,4,4,24
5031,202008,1532,48,4,4,-15
5031,202009,1553,55,4,9,21
5031,202010,1565,27,3,5,12
5032,201901,6687,0,0,0,0
5032,201902,6838,0,0,0,151
5032,201903,6879,0,0,0,41
5032,201904,6855,0,0,0,-24
5032,201905,6702,0,0,0,-153
5032,201906,6578,0,0,0,-124
5032,201907,6570,0,0,0,-8
5032,201908,5905,0,0,0,-665
5032,201909,5984,0,0,0,79
5032,201910,5970,0,0,0,-14
5032,201911,5902,0,0,0,-68
5032,201912,5666,0,0,0,-236
5032,202001,5508,0,0,0,-158
5032,202002,5470,0,0,0,-38
5032,202003,5451,0,0,0,-19
5032,202004,5391,3,0,0,-60
5032,202005,5218,9,0,0,-173
5032,202006,5116,196,4,6,-102
5032,202007,5043,339,16,34,-73
5032,202008,5168,281,17,18,125
5032,202009,5188,132,13,18,20
5032,202010,5146,158,6,25,-42
5033,201901,9334,0,0,0,0
5033,201902,9422,0,0,0,88
5033,201903,9364,0,0,0,-58
5033,201904,9295,0,0,0,-69
5033,201905,9525,0,0,0,230
5033,201906,9725,0,0,0,200
5033,201907,9770,0,0,0,45
5033,201908,9406,0,0,0,-364
5033,201909,9625,0,0,0,219
5033,201910,9627,0,0,0,2
5033,201911,9731,0,0,0,104
5033,201912,9757,0,0,0,26
5033,202001,9585,0,0,0,-172
5033,202002,9963,0,0,0,378
5033,202003,9945,0,0,0,-18
5033,202004,9795,3,0,1,-150
5033,202005,9637,101,7,18,-158
5033,202006,9433,334,12,27,-204
5033,202007,9798,377,21,50,365
5033,202008,9694,123,28,27,-104
5033,202009,9741,59,3,9,47
5033,202010,9837,160,10,21,96
5034,201901,2549,0,0,0,0
5034,201902,2572,0,0,0,23
5034,201903,2588,0,0,0,16
5034,201904,2585,0,0,0,-3
5034,201905,2632,0,0,0,47
5034,201906,2654,0,0,0,22
5034,201907,2672,0,0,0,18
5034,201908,2699,0,0,0,27
5034,201909,2727,0,0,0,28
5034,201910,2713,0,0,0,-14
5034,201911,2699,0,0,0,-14
5034,201912,2683,0,0,0,-16
5034,202001,2658,0,0,0,-25
5034,202002,2597,0,0,0,-61
5034,202003,2602,0,0,0,5
5034,202004,2577,0,0,0,-25
5034,202005,2554,0,0,0,-23
5034,202006,2533,0,0,0,-21
5034,202007,2397,1,0,0,-136
5034,202008,2378,3,2,2,-19
5034,202009,2373,0,0,0,-5
5034,202010,2384,36,0,2,11
5035,201901,198707,0,0,0,0
5035,201902,200096,0,0,0,1389
5035,201903,199779,0,0,0,-317
5035,201904,200547,0,0,0,768
5035,201905,199962,0,0,0,-585
5035,201906,200577,0,0,0,615
5035,201907,200657,0,0,0,80
5035,201908,201261,0,0,0,604
5035,201909,201850,0,0,0,589
5035,201910,202214,0,0,0,364
5035,201911,202446,0,0,0,232
5035,201912,199406,0,0,0,-3040
5035,202001,202278,0,0,0,2872
5035,202002,204307,1,0,0,2029
5035,202003,204573,8,0,2,266
5035,202004,200581,47,3,9,-3992
5035,202005,197772,464,16,74,-2809
5035,202006,197253,1639,96,261,-519
5035,202007,198364,1678,119,300,1111
5035,202008,198397,1266,109,243,33
5035,202009,199385,837,66,154,988
5035,202010,202446,2310,160,475,3061
5036,201901,1379,0,0,0,0
5036,201902,1377,0,0,0,-2
5036,201903,1453,0,0,0,76
5036,201904,1515,0,0,0,62
5036,201905,1799,0,0,0,284
5036,201906,1657,0,0,0,-142
5036,201907,1410,0,0,0,-247
5036,201908,1467,0,0,0,57
5036,201909,1521,0,0,0,54
5036,201910,1671,0,0,0,150
5036,201911,1776,0,0,0,105
5036,201912,1456,0,0,0,-320
5036,202001,1480,0,0,0,24
5036,202002,1296,0,0,0,-184
5036,202003,1345,0,0,0,49
5036,202004,1521,0,0,0,176
5036,202005,1675,3,0,1,154
5036,202006,1568,5,1,1,-107
5036,202007,1460,20,3,5,-108
5036,202008,1377,14,0,2,-83
5036,202009,1394,1,0,0,17
5036,202010,1560,4,0,1,166
5037,201901,649,0,0,0,0
5037,201902,646,0,0,0,-3
5037,201903,643,0,0,0,-3
5037,201904,647,0,0,0,4
5037,201905,646,0,0,0,-1
5037,201906,640,0,0,0,-6
5037,201907,645,0,0,0,5
5037,201908,663,0,0,0,18
5037,201909,677,0,0,0,14
5037,201910,699,0,0,0,22
5037,201911,702,0,0,0,3
5037,201912,715,0,0,0,13
5037,202001,692,0,0,0,-23
5037,202002,680,0,0,0,-12
5037,202003,678,0,0,0,-2
5037,202004,676,0,0,0,-2
5037,202005,672,0,0,0,-4
5037,202006,665,13,1,1,-7
5037,202007,650,51,1,2,-15
5037,202008,640,61,1,1,-10
5037,202009,637,23,0,0,-3
5037,202010,652,22,0,0,15
6001,201901,1339,0,0,0,0
6001,201902,1337,0,0,0,-2
6001,201903,1330,0,0,0,-7
6001,201904,1325,0,0,0,-5
6001,201905,1342,0,0,0,17
6001,201906,1361,0,0,0,19
6001,201907,1385,0,0,0,24
6001,201908,1372,0,0,0,-13
6001,201909,1397,0,0,0,25
6001,201910,1419,0,0,0,22
6001,201911,1397,0,0,0,-22
6001,201912,1362,0,0,0,-35
6001,202001,1342,0,0,0,-20
6001,202002,1384,0,0,0,42
6001,202003,1436,0,0,0,52
6001,202004,1429,0,0,0,-7
6001,202005,1421,6,3,4,-8
6001,202006,1441,7,1,3,20
6001,202007,1473,26,3,8,32
6001,202008,1473,29,9,15,0
6001,202009,1488,25,6,6,15
6001,202010,1468,19,1,2,-20
6002,201901,52818,0,0,0,0
6002,201902,52647,0,0,0,-171
6002,201903,53187,0,0,0,540
6002,201904,53004,0,0,0,-183
6002,201905,53255,0,0,0,251
6002,201906,53775,0,0,0,520
6002,201907,53728,0,0,0,-47
6002,201908,54059,0,0,0,331
6002,201909,54320,0,0,0,261
6002,201910,54621,0,0,0,301
6002,201911,54631,0,0,0,10
6002,201912,54464,0,0,0,-167
6002,202001,53762,0,0,0,-702
6002,202002,53846,0,0,0,84
6002,202003,54844,2,0,1,998
6002,202004,54380,2,0,1,-464
6002,202005,53079,13,1,6,-1301
6002,202006,53341,44,3,13,262
6002,202007,52790,334,21,77,-551
6002,202008,52756,581,58,112,-34
6002,202009,52220,399,42,90,-536
6002,202010,52494,381,25,63,274
6003,201901,1330,0,0,0,0
6003,201902,1314,0,0,0,-16
6003,201903,1303,0,0,0,-11
6003,201904,1319,0,0,0,16
6003,201905,1329,0,0,0,10
6003,201906,1356,0,0,0,27
6003,201907,1367,0,0,0,11
6003,201908,1398,0,0,0,31
6003,201909,1411,0,0,0,13
6003,201910,1425,0,0,0,14
6003,201911,1408,0,0,0,-17
6003,201912,1475,0,0,0,67
6003,202001,1510,0,0,0,35
6003,202002,1538,0,0,0,28
6003,202003,1498,0,0,0,-40
6003,202004,1426,0,0,0,-72
6003,202005,1422,0,0,0,-4
6003,202006,1428,3,0,2,6
6003,202007,1421,18,2,7,-7
6003,202008,1418,20,6,7,-3
6003,202009,1391,15,3,5,-27
6003,202010,1485,16,2,3,94
6004,201901,821,0,0,0,0
6004,201902,821,0,0,0,0
6004,201903,877,0,0,0,56
6004,201904,828,0,0,0,-49
6004,201905,833,0,0,0,5
6004,201906,837,0,0,0,4
6004,201907,839,0,0,0,2
6004,201908,800,0,0,0,-39
6004,201909,793,0,0,0,-7
6004,201910,807,0,0,0,14
6004,201911,826,0,0,0,19
6004,201912,768,0,0,0,-58
6004,202001,768,0,0,0,0
6004,202002,785,0,0,0,17
6004,202003,772,0,0,0,-13
6004,202004,737,0,0,0,-35
6004,202005,711,4,1,2,-26
6004,202006,707,3,1,1,-4
6004,202007,706,31,2,10,-1
6004,202008,714,37,5,14,8
6004,202009,722,24,3,6,8
6004,202010,732,35,5,12,10
6006,201901,308,0,0,0,0
6006,201902,313,0,0,0,5
6006,201903,315,0,0,0,2
6006,201904,311,0,0,0,-4
6006,201905,295,0,0,0,-16
6006,201906,300,0,0,0,5
6006,201907,302,0,0,0,2
6006,201908,301,0,0,0,-1
6006,201909,303,0,0,0,2
6006,201910,306,0,0,0,3
6006,201911,322,0,0,0,16
6006,201912,325,0,0,0,3
6006,202001,316,0,0,0,-9
6006,202002,313,0,0,0,-3
6006,202003,310,0,0,0,-3
6006,202004,316,0,0,0,6
6006,202005,315,0,0,0,-1
6006,202006,317,5,1,4,2
6006,202007,324,13,2,1,7
6006,202008,328,25,2,5,4
6006,202009,330,20,0,3,2
6006,202010,327,33,4,6,-3
6007,201901,41687,0,0,0,0
6007,201902,41992,0,0,0,305
6007,201903,41830,0,0,0,-162
6007,201904,42259,0,0,0,429
6007,201905,41973,0,0,0,-286
6007,201906,42202,0,0,0,229
6007,201907,42571,0,0,0,369
6007,201908,42449,0,0,0,-122
6007,201909,42481,0,0,0,32
6007,201910,43267,0,0,0,786
6007,201911,43129,0,0,0,-138
6007,201912,42259,0,0,0,-870
6007,202001,42646,0,0,0,387
6007,202002,43156,0,0,0,510
6007,202003,42517,2,0,2,-639
6007,202004,42345,17,3,13,-172
6007,202005,41641,93,16,53,-704
6007,202006,41669,303,35,131,28
6007,202007,42013,376,50,114,344
6007,202008,41901,434,48,118,-112
6007,202009,42189,324,46,126,288
6007,202010,42897,303,46,78,708
6009,201901,17348,0,0,0,0
6009,201902,17174,0,0,0,-174
6009,201903,17298,0,0,0,124
6009,201904,17420,0,0,0,122
6009,201905,17386,0,0,0,-34
6009,201906,17303,0,0,0,-83
6009,201907,17603,0,0,0,300
6009,201908,17582,0,0,0,-21
6009,201909,17787,0,0,0,205
6009,201910,17906,0,0,0,119
6009,201911,18105,0,0,0,199
6009,201912,18021,0,0,0,-84
6009,202001,18117,0,0,0,96
6009,202002,18225,0,0,0,108
6009,202003,18336,0,0,0,111
6009,202004,18201,1,0,0,-135
6009,202005,18028,13,1,6,-173
6009,202006,18135,73,7,24,107
6009,202007,18505,368,42,92,370
6009,202008,18516,246,43,53,11
6009,202009,18523,195,11,26,7
6009,202010,18647,138,14,17,124
6010,201901,11169,0,0,0,0
6010,201902,11315,0,0,0,146
6010,201903,11104,0,0,0,-211
6010,201904,10991,0,0,0,-113
6010,201905,10919,0,0,0,-72
6010,201906,11021,0,0,0,102
6010,201907,10907,0,0,0,-114
6010,201908,11062,0,0,0,155
6010,201909,11102,0,0,0,40
6010,201910,11141,0,0,0,39
6010,201911,11048,0,0,0,-93
6010,201912,11039,0,0,0,-9
6010,202001,10949,0,0,0,-90
6010,202002,10781,0,0,0,-168
6010,202003,10594,0,0,0,-187
6010,202004,10253,5,0,1,-341
6010,202005,9879,9,0,3,-374
6010,202006,10012,36,1,10,133
6010,202007,9963,239,12,51,-49
6010,202008,9910,448,32,75,-53
6010,202009,9849,351,29,68,-61
6010,202010,9960,379,32,60,111
7001,201901,46,0,0,0,0
7001,201902,44,0,0,0,-2
7001,201903,53,0,0,0,9
7001,201904,51,0,0,0,-2
7001,201905,51,0,0,0,0
7001,201906,50,0,0,0,-1
7001,201907,53,0,0,0,3
7001,201908,52,0,0,0,-1
7001,201909,47,0,0,0,-5
7001,201910,59,0,0,0,12
7001,201911,59,0,0,0,0
7001,201912,56,0,0,0,-3
7001,202001,52,0,0,0,-4
7001,202002,50,0,0,0,-2
7001,202003,51,0,0,0,1
7001,202004,54,0,0,0,3
7001,202005,52,0,0,0,-2
7001,202006,55,3,0,0,3
7001,202007,56,2,0,2,1
7001,202008,56,5,1,1,0
7001,202009,57,0,0,0,1
7001,202010,62,0,0,0,5
7002,201901,236,0,0,0,0
7002,201902,237,0,0,0,1
7002,201903,237,0,0,0,0
7002,201904,235,0,0,0,-2
7002,201905,233,0,0,0,-2
7002,201906,261,0,0,0,28
7002,201907,224,0,0,0,-37
7002,201908,222,0,0,0,-2
7002,201909,224,0,0,0,2
7002,201910,232,0,0,0,8
7002,201911,218,0,0,0,-14
7002,201912,216,0,0,0,-2
7002,202001,220,0,0,0,4
7002,202002,233,0,0,0,13
7002,202003,224,0,0,0,-9
7002,202004,224,0,0,0,0
7002,202005,219,14,4,8,-5
7002,202006,225,4,3,4,6
7002,202007,232,4,1,4,7
7002,202008,225,2,1,2,-7
7002,202009,202,0,0,0,-23
7002,202010,209,0,0,0,7
7003,201901,825,0,0,0,0
7003,201902,817,0,0,0,-8
7003,201903,843,0,0,0,26
7003,201904,856,0,0,0,13
7003,201905,872,0,0,0,16
7003,201906,895,0,0,0,23
7003,201907,880,0,0,0,-15
7003,201908,870,0,0,0,-10
7003,201909,860,0,0,0,-10
7003,201910,845,0,0,0,-15
7003,201911,834,0,0,0,-11
7003,201912,823,0,0,0,-11
7003,202001,768,0,0,0,-55
7003,202002,735,0,0,0,-33
7003,202003,762,0,0,0,27
7003,202004,779,0,0,0,17
7003,202005,781,0,0,0,2
7003,202006,744,8,1,7,-37
7003,202007,779,2,1,2,35
7003,202008,782,1,0,0,3
7003,202009,784,0,0,0,2
7003,202010,801,0,0,0,17
7004,201901,149,0,0,0,0
7004,201902,148,0,0,0,-1
7004,201903,146,0,0,0,-2
7004,201904,143,0,0,0,-3
7004,201905,141,0,0,0,-2
7004,201906,176,0,0,0,35
7004,201907,185,0,0,0,9
7004,201908,181,0,0,0,-4
7004,201909,182,0,0,0,1
7004,201910,166,0,0,0,-16
7004,201911,187,0,0,0,21
7004,201912,166,0,0,0,-21
7004,202001,170,0,0,0,4
7004,202002,166,0,0,0,-4
7004,202003,147,0,0,0,-19
7004,202004,143,3,0,3,-4
7004,202005,139,3,1,0,-4
7004,202006,137,14,1,7,-2
7004,202007,138,10,1,4,1
7004,202008,139,1,0,0,1
7004,202009,132,1,0,0,-7
7004,202010,132,1,0,0,0
7005,201901,0,0,0,0,0
7005,201902,0,0,0,0,0
7005,201903,0,0,0,0,0
7005,201904,0,0,0,0,0
7005,201905,0,0,0,0,0
7005,201906,0,0,0,0,0
7005,201907,0,0,0,0,0
7005,201908,9,0,0,0,9
7005,201909,10,0,0,0,1
7005,201910,10,0,0,0,0
7005,201911,23,0,0,0,13
7005,201912,23,0,0,0,0
7005,202001,27,0,0,0,4
7005,202002,31,0,0,0,4
7005,202003,17,0,0,0,-14
7005,202004,19,0,0,0,2
7005,202005,24,0,0,0,5
7005,202006,24,2,0,2,0
7005,202007,22,0,1,0,-2
7005,202008,23,0,0,0,1
7005,202009,23,0,0,0,0
7005,202010,12,0,0,0,-11
7006,201901,12,0,0,0,0
7006,201902,14,0,0,0,2
7006,201903,17,0,0,0,3
7006,201904,17,0,0,0,0
7006,201905,16,0,0,0,-1
7006,201906,15,0,0,0,-1
7006,201907,16,0,0,0,1
7006,201908,12,0,0,0,-4
7006,201909,13,0,0,0,1
7006,201910,13,0,0,0,0
7006,201911,20,0,0,0,7
7006,201912,26,0,0,0,6
7006,202001,28,0,0,0,2
7006,202002,40,0,0,0,12
7006,202003,28,0,0,0,-12
7006,202004,25,0,0,0,-3
7006,202005,30,0,0,0,5
7006,202006,41,4,0,1,11
7006,202007,42,1,0,1,1
7006,202008,48,3,0,0,6
7006,202009,58,2,0,0,10
7006,202010,69,4,0,0,11
7007,201901,0,0,0,0,0
7007,201902,1,0,0,0,1
7007,201903,1,0,0,0,0
7007,201904,1,0,0,0,0
7007,201905,10,0,0,0,9
7007,201906,10,0,0,0,0
7007,201907,3,0,0,0,-7
7007,201908,3,0,0,0,0
7007,201909,1,0,0,0,-2
7007,201910,1,0,0,0,0
7007,201911,1,0,0,0,0
7007,201912,6,0,0,0,5
7007,202001,38,0,0,0,32
7007,202002,35,0,0,0,-3
7007,202003,36,0,0,0,1
7007,202004,39,0,0,0,3
7007,202005,46,0,0,0,7
7007,202006,49,0,0,0,3
7007,202007,50,0,0,0,1
7007,202008,45,0,0,0,-5
7007,202009,47,1,0,0,2
7007,202010,1,1,0,0,-46
7008,201901,124,0,0,0,0
7008,201902,123,0,0,0,-1
7008,201903,117,0,0,0,-6
7008,201904,120,0,0,0,3
7008,201905,119,0,0,0,-1
7008,201906,127,0,0,0,8
7008,201907,132,0,0,0,5
7008,201908,130,0,0,0,-2
7008,201909,127,0,0,0,-3
7008,201910,134,0,0,0,7
7008,201911,135,0,0,0,1
7008,201912,132,0,0,0,-3
7008,202001,132,0,0,0,0
7008,202002,133,0,0,0,1
7008,202003,137,0,0,0,4
7008,202004,156,0,0,0,19
7008,202005,171,1,0,0,15
7008,202006,169,0,0,0,-2
7008,202007,174,5,0,1,5
7008,202008,170,3,0,0,-4
7008,202009,187,1,0,0,17
7008,202010,164,0,0,0,-23
7009,201901,1633,0,0,0,0
7009,201902,1647,0,0,0,14
7009,201903,1855,0,0,0,208
7009,201904,2034,0,0,0,179
7009,201905,2125,0,0,0,91
7009,201906,2001,0,0,0,-124
7009,201907,2046,0,0,0,45
7009,201908,1806,0,0,0,-240
7009,201909,1808,0,0,0,2
7009,201910,1848,0,0,0,40
7009,201911,1847,0,0,0,-1
7009,201912,1828,0,0,0,-19
7009,202001,1828,0,0,0,0
7009,202002,1889,0,0,0,61
7009,202003,1991,0,0,0,102
7009,202004,2149,3,0,1,158
7009,202005,2135,28,2,14,-14
7009,202006,2045,19,6,18,-90
7009,202007,2144,8,4,4,99
7009,202008,2013,6,0,3,-131
7009,202009,2086,2,0,1,73
7009,202010,1932,3,0,1,-154
7010,201901,0,0,0,0,0
7010,201902,0,0,0,0,0
7010,201903,0,0,0,0,0
7010,201904,0,0,0,0,0
7010,201905,0,0,0,0,0
7010,201906,0,0,0,0,0
7010,201907,0,0,0,0,0
7010,201908,0,0,0,0,0
7010,201909,0,0,0,0,0
7010,201910,0,0,0,0,0
7010,201911,0,0,0,0,0
7010,201912,0,0,0,0,0
7010,202001,0,0,0,0,0
7010,202002,0,0,0,0,0
7010,202003,0,0,0,0,0
7010,202004,0,0,0,0,0
7010,202005,0,0,0,0,0
7010,202006,2,1,1,1,2
7010,202007,2,0,0,0,0
7010,202008,2,0,0,0,0
7010,202009,2,0,0,0,0
7010,202010,0,0,0,0,-2
7011,201901,1,0,0,0,0
7011,201902,1,0,0,0,0
7011,201903,1,0,0,0,0
7011,201904,1,0,0,0,0
7011,201905,7,0,0,0,6
7011,201906,13,0,0,0,6
7011,201907,28,0,0,0,15
7011,201908,28,0,0,0,0
7011,201909,30,0,0,0,2
7011,201910,8,0,0,0,-22
7011,201911,8,0,0,0,0
7011,201912,2,0,0,0,-6
7011,202001,1,0,0,0,-1
7011,202002,1,0,0,0,0
7011,202003,2,0,0,0,1
7011,202004,2,0,0,0,0
7011,202005,2,0,0,0,0
7011,202006,2,2,1,2,0
7011,202007,2,0,0,0,0
7011,202008,2,1,0,0,0
7011,202009,2,0,0,0,0
7011,202010,2,0,0,0,0
7012,201901,1405,0,0,0,0
7012,201902,2293,0,0,0,888
7012,201903,1071,0,0,0,-1222
7012,201904,1063,0,0,0,-8
