"cve_ent","cve_mun","anio","mes","asegurados","casos_diarios","muertos_diarios","hospitalizados_diarios"
"11","038",2020,7,418,18,0,0
"11","038",2020,8,467,17,0,1
"11","038",2020,9,466,13,2,1
"11","038",2020,10,497,13,0,0
"11","039",2020,1,769,0,0,0
"11","039",2020,2,782,0,0,0
"11","039",2020,3,787,0,0,0
"11","039",2020,4,809,0,0,0
"11","039",2020,5,817,5,1,1
"11","039",2020,6,850,26,1,5
"11","039",2020,7,836,34,1,3
"11","039",2020,8,837,63,4,6
"11","039",2020,9,835,46,1,2
"11","039",2020,10,885,20,1,2
"11","041",2020,1,2549,0,0,0
"11","041",2020,2,2654,0,0,0
"11","041",2020,3,2662,0,0,0
"11","041",2020,4,2542,7,0,0
"11","041",2020,5,2489,2,0,1
"11","041",2020,6,2472,29,1,4
"11","041",2020,7,2486,73,1,6
"11","041",2020,8,2460,117,2,12
"11","041",2020,9,2481,146,2,11
"11","041",2020,10,2484,162,1,7
"11","042",2020,1,7293,0,0,0
"11","042",2020,2,7516,0,0,0
"11","042",2020,3,7125,1,0,0
"11","042",2020,4,7094,6,1,2
"11","042",2020,5,6912,10,0,2
"11","042",2020,6,6550,65,4,11
"11","042",2020,7,6481,343,11,37
"11","042",2020,8,6592,341,18,17
"11","042",2020,9,6729,189,6,7
"11","042",2020,10,6748,145,11,9
"11","045",2020,1,5,0,0,0
"11","045",2020,2,5,0,0,0
"11","045",2020,3,5,0,0,0
"11","045",2020,4,6,0,0,0
"11","045",2020,5,6,2,0,0
"11","045",2020,6,8,3,1,0
"11","045",2020,7,13,3,0,0
"11","045",2020,8,13,10,2,0
"11","045",2020,9,15,8,0,0
"11","045",2020,10,16,4,0,0
"11","046",2020,1,1514,0,0,0
"11","046",2020,2,1546,0,0,0
"11","046",2020,3,1552,0,0,0
"11","046",2020,4,1491,5,0,1
"11","046",2020,5,1464,4,1,0
"11","046",2020,6,1479,20,0,5
"11","046",2020,7,1531,78,2,4
"11","046",2020,8,1530,140,5,7
"11","046",2020,9,1521,131,1,6
"11","046",2020,10,1513,114,2,9
"12","001",2020,1,85679,0,0,0
"12","001",2020,2,86248,0,0,0
"12","001",2020,3,82359,22,1,5
"12","001",2020,4,80923,165,15,66
"12","001",2020,5,79694,1470,249,469
"12","001",2020,6,78293,2177,345,493
"12","001",2020,7,78963,2136,189,324
"12","001",2020,8,78786,1053,108,219
"12","001",2020,9,78542,1741,108,324
"12","001",2020,10,80179,1151,121,252
"12","002",2020,1,0,0,0,0
"12","002",2020,2,0,0,0,0
"12","002",2020,3,0,0,0,0
"12","002",2020,4,0,2,1,2
"12","002",2020,5,0,2,0,2
"12","002",2020,6,0,4,0,0
"12","002",2020,7,0,22,1,1
"12","002",2020,8,0,59,0,0
"12","002",2020,9,0,17,1,2
"12","002",2020,10,0,1,0,0
"12","003",2020,1,1,0,0,0
"12","003",2020,2,1,0,0,0
"12","003",2020,3,1,0,0,0
"12","003",2020,4,2,0,0,0
"12","003",2020,5,2,2,0,0
"12","003",2020,6,7,43,6,9
"12","003",2020,7,14,32,3,5
"12","003",2020,8,18,19,0,3
"12","003",2020,9,23,11,3,6
"12","003",2020,10,23,1,2,0
"12","004",2020,1,11,0,0,0
"12","004",2020,2,12,0,0,0
"12","004",2020,3,12,0,0,0
"12","004",2020,4,1,0,0,0
"12","004",2020,5,1,0,0,0
"12","004",2020,6,0,7,1,4
"12","004",2020,7,0,4,2,2
"12","004",2020,8,0,4,0,1
"12","004",2020,9,4,2,0,0
"12","004",2020,10,0,2,0,2
"12","005",2020,1,2,0,0,0
"12","005",2020,2,2,0,0,0
"12","005",2020,3,2,0,0,0
"12","005",2020,4,2,0,0,0
"12","005",2020,5,2,1,0,1
"12","005",2020,6,2,0,0,0
"12","005",2020,7,4,4,3,1
"12","005",2020,8,2,1,0,0
"12","005",2020,9,2,2,0,0
"12","005",2020,10,14,3,1,1
"12","006",2020,1,269,0,0,0
"12","006",2020,2,258,0,0,0
"12","006",2020,3,252,0,0,0
"12","006",2020,4,208,0,0,0
"12","006",2020,5,236,3,0,0
"12","006",2020,6,248,0,0,0
"12","006",2020,7,252,2,1,2
"12","006",2020,8,259,2,0,2
"12","006",2020,9,278,1,0,1
"12","006",2020,10,260,0,0,0
"12","007",2020,1,333,0,0,0
"12","007",2020,2,499,0,0,0
"12","007",2020,3,496,0,0,0
"12","007",2020,4,480,0,0,0
"12","007",2020,5,472,32,2,8
"12","007",2020,6,455,44,4,8
"12","007",2020,7,406,22,2,2
"12","007",2020,8,425,24,2,5
"12","007",2020,9,433,22,0,5
"12","007",2020,10,458,7,0,2
"12","008",2020,1,68,0,0,0
"12","008",2020,2,70,0,0,0
"12","008",2020,3,49,0,0,0
"12","008",2020,4,50,1,1,0
"12","008",2020,5,50,0,0,0
"12","008",2020,6,52,1,0,0
"12","008",2020,7,53,1,1,1
"12","008",2020,8,59,1,0,0
"12","008",2020,9,64,0,0,0
"12","008",2020,10,79,6,0,0
"12","009",2020,1,0,0,0,0
"12","009",2020,2,0,0,0,0
"12","009",2020,3,0,0,0,0
"12","009",2020,4,0,0,0,0
"12","009",2020,5,0,0,0,0
"12","009",2020,6,0,1,1,1
"12","009",2020,7,12,2,0,1
"12","009",2020,8,12,2,2,0
"12","009",2020,9,16,0,0,0
"12","009",2020,10,14,0,0,0
"12","010",2020,1,35,0,0,0
"12","010",2020,2,29,0,0,0
"12","010",2020,3,35,0,0,0
"12","010",2020,4,61,0,0,0
"12","010",2020,5,110,1,0,1
"12","010",2020,6,75,0,0,0
"12","010",2020,7,58,2,0,0
"12","010",2020,8,37,0,0,0
"12","010",2020,9,47,1,0,0
"12","010",2020,10,45,0,0,0
"12","011",2020,1,768,0,0,0
"12","011",2020,2,781,0,0,0
"12","011",2020,3,798,0,0,0
"12","011",2020,4,840,1,0,0
"12","011",2020,5,841,7,3,5
"12","011",2020,6,832,47,10,20
"12","011",2020,7,835,44,5,8
"12","011",2020,8,828,58,4,5
"12","011",2020,9,846,79,7,19
"12","011",2020,10,886,59,1,2
"12","012",2020,1,294,0,0,0
"12","012",2020,2,287,0,0,0
"12","012",2020,3,273,0,0,0
"12","012",2020,4,270,3,0,1
"12","012",2020,5,272,17,4,11
"12","012",2020,6,285,28,5,8
"12","012",2020,7,323,42,2,7
"12","012",2020,8,335,38,1,2
"12","012",2020,9,320,12,1,3
"12","012",2020,10,305,4,0,0
"12","013",2020,1,146,0,0,0
"12","013",2020,2,137,0,0,0
"12","013",2020,3,133,0,0,0
"12","013",2020,4,130,0,0,0
"12","013",2020,5,128,0,0,0
"12","013",2020,6,140,0,0,0
"12","013",2020,7,166,9,2,3
"12","013",2020,8,230,14,3,9
"12","013",2020,9,254,9,3,4
"12","013",2020,10,215,1,0,0
"12","015",2020,1,310,0,0,0
"12","015",2020,2,313,0,0,0
"12","015",2020,3,312,0,0,0
"12","015",2020,4,314,1,0,0
"12","015",2020,5,325,4,2,3
"12","015",2020,6,330,8,1,2
"12","015",2020,7,328,16,0,2
"12","015",2020,8,327,17,0,4
"12","015",2020,9,315,8,2,2
"12","015",2020,10,324,1,0,1
"12","016",2020,1,4,0,0,0
"12","016",2020,2,4,0,0,0
"12","016",2020,3,4,0,0,0
"12","016",2020,4,4,0,0,0
"12","016",2020,5,4,1,1,1
"12","016",2020,6,4,0,0,0
"12","016",2020,7,5,0,0,0
"12","016",2020,8,5,2,2,2
"12","016",2020,9,7,0,0,0
"12","016",2020,10,9,1,0,0
"12","018",2020,1,77,0,0,0
"12","018",2020,2,78,0,0,0
"12","018",2020,3,81,0,0,0
"12","018",2020,4,86,1,1,1
"12","018",2020,5,88,0,0,0
"12","018",2020,6,95,2,0,1
"12","018",2020,7,95,8,1,3
"12","018",2020,8,97,11,1,2
"12","018",2020,9,95,14,0,1
"12","018",2020,10,92,8,1,3
"12","019",2020,1,14,0,0,0
"12","019",2020,2,87,0,0,0
"12","019",2020,3,90,0,0,0
"12","019",2020,4,35,0,0,0
"12","019",2020,5,35,3,0,1
"12","019",2020,6,1,4,1,1
"12","019",2020,10,2,2,0,2
"12","020",2020,1,24,0,0,0
"12","020",2020,2,24,0,0,0
"12","020",2020,3,23,0,0,0
"12","020",2020,4,23,0,0,0
"12","020",2020,5,23,1,0,0
"12","020",2020,6,40,0,0,0
"12","020",2020,7,63,1,0,0
"12","020",2020,8,42,2,0,1
"12","020",2020,9,43,0,0,0
"12","020",2020,10,30,0,0,0
"12","021",2020,1,517,0,0,0
"12","021",2020,2,471,0,0,0
"12","021",2020,3,518,0,0,0
"12","021",2020,4,528,8,1,4
"12","021",2020,5,488,13,8,9
"12","021",2020,6,503,18,5,6
"12","021",2020,7,496,17,4,4
"12","021",2020,8,546,28,3,7
"12","021",2020,9,514,47,1,4
"12","021",2020,10,468,16,3,6
"12","022",2020,1,96,0,0,0
"12","022",2020,2,95,0,0,0
"12","022",2020,3,90,0,0,0
"12","022",2020,4,92,1,0,0
"12","022",2020,5,82,11,1,5
"12","022",2020,6,102,47,10,18
"12","022",2020,7,95,12,4,3
"12","022",2020,8,98,21,2,4
"12","022",2020,9,104,18,2,2
"12","022",2020,10,119,22,0,0
"12","023",2020,1,205,0,0,0
"12","023",2020,2,219,0,0,0
"12","023",2020,3,221,0,0,0
"12","023",2020,4,219,0,0,0
"12","023",2020,5,221,0,0,0
"12","023",2020,6,221,2,1,1
"12","023",2020,7,222,20,0,1
"12","023",2020,8,236,48,2,2
"12","023",2020,9,242,24,1,3
"12","023",2020,10,270,6,1,0
"12","024",2020,1,36,0,0,0
"12","024",2020,2,8,0,0,0
"12","024",2020,3,8,0,0,0
"12","024",2020,4,8,0,0,0
"12","024",2020,5,1,0,0,0
"12","024",2020,6,4,0,0,0
"12","024",2020,7,4,0,0,0
"12","024",2020,8,5,2,0,1
"12","024",2020,9,5,2,0,2
"12","024",2020,10,8,1,0,0
"12","025",2020,1,1,0,0,0
"12","025",2020,2,1,0,0,0
"12","025",2020,3,1,0,0,0
"12","025",2020,4,1,0,0,0
"12","025",2020,5,6,0,0,0
"12","025",2020,6,7,5,2,4
"12","025",2020,7,7,3,1,1
"12","025",2020,8,7,3,2,3
"12","025",2020,9,0,1,0,0
"12","025",2020,10,0,1,0,0
"12","026",2020,1,0,0,0,0
"12","026",2020,2,0,0,0,0
"12","026",2020,3,0,0,0,0
"12","026",2020,4,0,1,0,1
"12","026",2020,5,0,0,0,0
"12","026",2020,6,0,0,0,0
"12","026",2020,7,0,1,0,1
"12","026",2020,8,0,0,0,0
"12","026",2020,9,22,1,0,1
"12","026",2020,10,34,0,1,0
"12","027",2020,1,27,0,0,0
"12","027",2020,2,26,0,0,0
"12","027",2020,3,28,0,0,0
"12","027",2020,4,45,1,1,1
"12","027",2020,5,56,12,1,7
"12","027",2020,6,48,12,5,8
"12","027",2020,7,32,3,2,2
"12","027",2020,8,29,13,2,9
"12","027",2020,9,30,6,3,5
"12","027",2020,10,42,5,0,3
"12","028",2020,1,956,0,0,0
"12","028",2020,2,968,0,0,0
"12","028",2020,3,1007,0,0,0
"12","028",2020,4,1081,9,1,4
"12","028",2020,5,1083,15,8,12
"12","028",2020,6,1097,49,7,15
"12","028",2020,7,1023,94,10,16
"12","028",2020,8,1079,34,3,2
"12","028",2020,9,1141,55,2,4
"12","028",2020,10,1070,23,1,5
"12","029",2020,1,15049,0,0,0
"12","029",2020,2,15348,0,0,0
"12","029",2020,3,16088,7,0,5
"12","029",2020,4,15450,44,6,20
"12","029",2020,5,15107,230,36,91
"12","029",2020,6,15049,462,66,135
"12","029",2020,7,14714,1032,51,99
"12","029",2020,8,14732,895,43,108
"12","029",2020,9,14735,1047,34,110
"12","029",2020,10,14953,504,21,67
"12","030",2020,1,134,0,0,0
"12","030",2020,2,153,0,0,0
"12","030",2020,3,158,0,0,0
"12","030",2020,4,170,0,0,0
"12","030",2020,5,143,1,0,0
"12","030",2020,6,143,13,2,5
"12","030",2020,7,140,18,2,3
"12","030",2020,8,142,5,0,1
"12","030",2020,9,134,6,0,2
"12","030",2020,10,132,2,1,1
"12","031",2020,1,4,0,0,0
"12","031",2020,2,12,0,0,0
"12","031",2020,3,12,0,0,0
"12","031",2020,4,12,0,0,0
"12","031",2020,5,12,0,0,0
"12","031",2020,6,12,1,0,1
"12","031",2020,7,4,0,0,0
"12","031",2020,8,4,0,0,0
"12","031",2020,9,4,0,0,0
"12","031",2020,10,12,0,0,0
"12","032",2020,1,50,0,0,0
"12","032",2020,2,45,0,0,0
"12","032",2020,3,38,0,0,0
"12","032",2020,4,49,0,0,0
"12","032",2020,5,49,2,0,2
"12","032",2020,6,41,0,1,0
"12","032",2020,7,57,1,0,0
"12","032",2020,8,57,15,2,4
"12","032",2020,9,58,14,0,0
"12","032",2020,10,58,28,1,4
"12","033",2020,1,87,0,0,0
"12","033",2020,2,84,0,0,0
"12","033",2020,3,84,0,0,0
"12","033",2020,4,84,4,3,4
"12","033",2020,5,85,1,0,1
"12","033",2020,6,85,3,1,1
"12","033",2020,7,89,16,3,10
"12","033",2020,8,89,13,2,6
"12","033",2020,9,89,14,1,1
"12","033",2020,10,86,12,3,5
"12","034",2020,1,460,0,0,0
"12","034",2020,2,453,0,0,0
"12","034",2020,3,473,0,0,0
"12","034",2020,4,490,0,0,0
"12","034",2020,5,519,3,1,1
"12","034",2020,6,555,18,6,12
"12","034",2020,7,558,11,4,5
"12","034",2020,8,608,7,1,3
"12","034",2020,9,648,24,3,10
"12","034",2020,10,609,22,4,10
"12","035",2020,1,11614,0,0,0
"12","035",2020,2,11597,0,0,0
"12","035",2020,3,11608,0,0,0
"12","035",2020,4,11361,38,16,28
"12","035",2020,5,11280,135,55,92
"12","035",2020,6,11259,83,26,47
"12","035",2020,7,10851,59,11,33
"12","035",2020,8,10685,48,6,21
"12","035",2020,9,10609,47,4,17
"12","035",2020,10,10547,69,4,31
"12","036",2020,1,11,0,0,0
"12","036",2020,2,12,0,0,0
"12","036",2020,3,12,0,0,0
"12","036",2020,4,12,0,0,0
"12","036",2020,5,12,0,0,0
"12","036",2020,6,35,7,4,6
"12","036",2020,7,30,28,1,0
"12","036",2020,8,29,16,3,4
"12","036",2020,9,13,10,0,0
"12","036",2020,10,18,5,0,2
"12","037",2020,1,3,0,0,0
"12","037",2020,2,3,0,0,0
"12","037",2020,3,3,0,0,0
"12","037",2020,4,3,0,0,0
"12","037",2020,5,3,0,0,0
"12","037",2020,6,3,1,0,1
"12","037",2020,7,3,0,0,0
"12","037",2020,8,2,1,0,1
"12","037",2020,9,9,3,0,1
"12","037",2020,10,9,0,0,0
"12","038",2020,1,18214,0,0,0
"12","038",2020,2,18174,0,0,0
"12","038",2020,3,16187,0,0,0
"12","038",2020,4,14542,4,0,0
"12","038",2020,5,13695,19,0,10
"12","038",2020,6,13600,157,28,55
"12","038",2020,7,14591,617,40,62
"12","038",2020,8,14755,297,21,24
"12","038",2020,9,14949,227,14,33
"12","038",2020,10,15371,155,15,18
"12","039",2020,1,288,0,0,0
"12","039",2020,2,243,0,0,0
"12","039",2020,3,224,0,0,0
"12","039",2020,4,227,0,0,0
"12","039",2020,5,234,41,3,8
"12","039",2020,6,226,21,1,1
"12","039",2020,7,248,31,0,6
"12","039",2020,8,258,38,5,6
"12","039",2020,9,252,80,3,18
"12","039",2020,10,247,28,1,3
"12","040",2020,1,0,0,0,0
"12","040",2020,2,0,0,0,0
"12","040",2020,3,0,0,0,0
"12","040",2020,4,0,0,0,0
"12","040",2020,5,0,0,0,0
"12","040",2020,6,3,7,0,5
"12","040",2020,7,3,22,1,3
"12","040",2020,8,8,14,1,1
"12","040",2020,9,8,17,0,1
"12","040",2020,10,8,5,1,2
"12","041",2020,1,3,0,0,0
"12","041",2020,2,6,0,0,0
"12","041",2020,3,3,0,0,0
"12","041",2020,4,3,0,0,0
"12","041",2020,5,3,1,0,0
"12","041",2020,6,4,2,0,2
"12","041",2020,7,17,2,0,2
"12","041",2020,8,17,6,0,4
"12","041",2020,9,7,10,1,4
"12","041",2020,10,9,14,1,3
"12","042",2020,1,3,0,0,0
"12","042",2020,2,3,0,0,0
"12","042",2020,3,3,0,0,0
"12","042",2020,4,0,2,0,1
"12","042",2020,5,0,5,1,2
"12","042",2020,6,21,4,2,2
"12","042",2020,7,24,3,1,2
"12","042",2020,8,23,4,0,3
"12","042",2020,9,23,9,3,2
"12","042",2020,10,4,2,0,1
"12","043",2020,1,7,0,0,0
"12","043",2020,2,7,0,0,0
"12","043",2020,3,1,0,0,0
"12","043",2020,4,0,0,0,0
"12","043",2020,5,36,3,0,2
"12","043",2020,6,43,0,0,0
"12","043",2020,7,6,1,0,0
"12","043",2020,8,6,2,0,1
"12","043",2020,9,6,2,0,0
"12","043",2020,10,6,1,0,1
"12","044",2020,1,11,0,0,0
"12","044",2020,2,11,0,0,0
"12","044",2020,3,11,0,0,0
"12","044",2020,4,11,1,1,1
"12","044",2020,5,9,0,0,0
"12","044",2020,6,9,7,1,2
"12","044",2020,7,8,0,1,0
"12","044",2020,8,8,3,0,0
"12","044",2020,9,7,14,1,6
"12","044",2020,10,7,15,4,4
"12","045",2020,1,16,0,0,0
"12","045",2020,2,14,0,0,0
"12","045",2020,3,16,0,0,0
"12","045",2020,4,8,1,0,1
"12","045",2020,5,8,1,0,1
"12","045",2020,6,7,2,1,1
"12","045",2020,7,10,1,0,1
"12","045",2020,8,15,3,0,2
"12","045",2020,9,30,14,1,1
"12","045",2020,10,41,3,1,1
"12","046",2020,1,1336,0,0,0
"12","046",2020,2,1317,0,0,0
"12","046",2020,3,1328,0,0,0
"12","046",2020,4,1314,0,0,0
"12","046",2020,5,1317,7,0,3
"12","046",2020,6,1365,84,8,30
"12","046",2020,7,1369,123,12,25
"12","046",2020,8,1396,128,8,23
"12","046",2020,9,1464,72,4,12
"12","046",2020,10,1512,33,4,2
"12","047",2020,1,84,0,0,0
"12","047",2020,2,99,0,0,0
"12","047",2020,3,95,0,0,0
"12","047",2020,4,84,0,0,0
"12","047",2020,5,56,0,0,0
"12","047",2020,6,57,2,2,2
"12","047",2020,7,57,0,0,0
"12","047",2020,8,57,0,0,0
"12","047",2020,9,79,1,1,1
"12","047",2020,10,59,0,0,0
"12","048",2020,1,593,0,0,0
"12","048",2020,2,602,0,0,0
"12","048",2020,3,643,0,0,0
"12","048",2020,4,662,0,0,0
"12","048",2020,5,662,8,1,4
"12","048",2020,6,664,13,1,1
"12","048",2020,7,661,53,4,6
"12","048",2020,8,694,47,6,7
"12","048",2020,9,694,70,2,8
"12","048",2020,10,714,25,9,11
"12","049",2020,1,63,0,0,0
"12","049",2020,2,59,0,0,0
"12","049",2020,3,59,0,0,0
"12","049",2020,4,59,0,0,0
"12","049",2020,5,58,3,1,2
"12","049",2020,6,59,0,0,0
"12","049",2020,7,60,1,0,1
"12","049",2020,8,60,4,0,1
"12","049",2020,9,61,2,0,0
"12","049",2020,10,88,1,0,0
"12","050",2020,1,2362,0,0,0
"12","050",2020,2,2933,0,0,0
"12","050",2020,3,2415,0,0,0
"12","050",2020,4,2403,3,1,1
"12","050",2020,5,2241,37,3,5
"12","050",2020,6,2064,148,29,68
"12","050",2020,7,2054,14,6,1
"12","050",2020,8,2472,26,5,8
"12","050",2020,9,2130,33,0,5
"12","050",2020,10,2510,29,3,4
"12","051",2020,1,154,0,0,0
"12","051",2020,2,113,0,0,0
"12","051",2020,3,106,0,0,0
"12","051",2020,4,96,1,0,1
"12","051",2020,5,83,0,0,0
"12","051",2020,6,201,4,1,1
"12","051",2020,7,81,17,2,2
"12","051",2020,8,106,12,2,7
"12","051",2020,9,140,12,1,4
"12","051",2020,10,181,10,0,1
"12","052",2020,1,28,0,0,0
"12","052",2020,2,21,0,0,0
"12","052",2020,3,20,0,0,0
"12","052",2020,4,29,0,0,0
"12","052",2020,5,17,1,0,1
"12","052",2020,6,17,2,2,2
"12","052",2020,7,49,11,2,3
"12","052",2020,8,32,30,0,1
"12","052",2020,9,43,20,3,5
"12","052",2020,10,50,12,0,6
"12","054",2020,1,5,0,0,0
"12","054",2020,2,14,0,0,0
"12","054",2020,3,23,0,0,0
"12","054",2020,4,8,0,0,0
"12","054",2020,5,9,0,0,0
"12","054",2020,6,9,0,0,0
"12","054",2020,7,13,0,0,0
"12","054",2020,8,11,35,5,8
"12","054",2020,9,53,15,0,1
"12","054",2020,10,104,1,1,0
"12","055",2020,1,3956,0,0,0
"12","055",2020,2,3909,0,0,0
"12","055",2020,3,3860,2,0,0
"12","055",2020,4,3824,19,5,16
"12","055",2020,5,3766,45,22,32
"12","055",2020,6,3718,43,15,34
"12","055",2020,7,3664,47,11,32
"12","055",2020,8,3717,29,13,24
"12","055",2020,9,3680,25,5,17
"12","055",2020,10,3712,32,9,18
"12","056",2020,1,11,0,0,0
"12","056",2020,2,27,0,0,0
"12","056",2020,3,28,0,0,0
"12","056",2020,4,29,0,0,0
"12","056",2020,5,25,2,1,2
"12","056",2020,6,25,10,1,1
"12","056",2020,7,31,43,4,12
"12","056",2020,8,26,32,0,5
"12","056",2020,9,25,8,0,1
"12","056",2020,10,25,5,1,2
"12","057",2020,1,1132,0,0,0
"12","057",2020,2,1159,0,0,0
"12","057",2020,3,1182,0,0,0
"12","057",2020,4,1236,0,0,0
"12","057",2020,5,1248,3,0,3
"12","057",2020,6,1242,16,6,8
"12","057",2020,7,1250,46,10,22
"12","057",2020,8,1266,47,5,5
"12","057",2020,9,1328,19,0,4
"12","057",2020,10,1387,23,2,5
"12","058",2020,1,1655,0,0,0
"12","058",2020,2,1640,0,0,0
"12","058",2020,3,1582,0,0,0
"12","058",2020,4,1541,1,0,0
"12","058",2020,5,1521,8,2,3
"12","058",2020,6,1543,6,0,3
"12","058",2020,7,1522,18,1,9
"12","058",2020,8,1537,35,11,18
"12","058",2020,9,1593,13,3,4
"12","058",2020,10,1663,12,3,3
"12","059",2020,1,119,0,0,0
"12","059",2020,2,113,0,0,0
"12","059",2020,3,136,0,0,0
"12","059",2020,4,143,2,1,1
"12","059",2020,5,120,13,5,10
"12","059",2020,6,135,5,1,1
"12","059",2020,7,140,8,0,4
"12","059",2020,8,131,1,0,0
"12","059",2020,9,163,6,0,0
"12","059",2020,10,159,11,2,11
"12","060",2020,1,51,0,0,0
"12","060",2020,2,12,0,0,0
"12","060",2020,3,12,0,0,0
"12","060",2020,4,11,0,0,0
"12","060",2020,5,11,0,0,0
"12","060",2020,6,12,3,2,3
"12","060",2020,7,12,1,0,1
"12","060",2020,8,11,1,0,0
"12","060",2020,9,11,1,0,1
"12","060",2020,10,11,1,0,1
"12","061",2020,1,190,0,0,0
"12","061",2020,2,190,0,0,0
"12","061",2020,3,183,1,0,0
"12","061",2020,4,184,2,0,0
"12","061",2020,5,181,21,6,8
"12","061",2020,6,185,71,1,6
"12","061",2020,7,191,99,2,14
"12","061",2020,8,201,108,6,11
"12","061",2020,9,200,244,3,8
"12","061",2020,10,244,106,4,11
"12","062",2020,1,11,0,0,0
"12","062",2020,2,14,0,0,0
"12","062",2020,3,18,0,0,0
"12","062",2020,4,10,0,0,0
"12","062",2020,5,11,1,0,1
"12","062",2020,6,28,1,1,1
"12","062",2020,7,28,3,0,0
"12","062",2020,8,34,6,0,1
"12","062",2020,9,34,1,0,0
"12","062",2020,10,37,1,0,0
"12","063",2020,1,0,0,0,0
"12","063",2020,2,7,0,0,0
"12","063",2020,3,7,0,0,0
"12","063",2020,4,4,0,0,0
"12","063",2020,5,4,1,0,1
"12","063",2020,6,8,1,0,0
"12","063",2020,7,4,0,0,0
"12","063",2020,8,4,1,0,1
"12","063",2020,9,0,1,0,0
"12","063",2020,10,0,0,0,0
"12","064",2020,1,3,0,0,0
"12","064",2020,2,3,0,0,0
"12","064",2020,3,6,0,0,0
"12","064",2020,4,7,0,0,0
"12","064",2020,5,7,3,0,1
"12","064",2020,6,8,19,3,3
"12","064",2020,7,7,5,0,1
"12","064",2020,8,8,11,1,2
"12","064",2020,9,9,1,1,1
"12","064",2020,10,5,1,0,0
"12","065",2020,1,0,0,0,0
"12","065",2020,2,0,0,0,0
"12","065",2020,3,0,0,0,0
"12","065",2020,4,0,0,0,0
"12","065",2020,5,7,1,1,1
"12","065",2020,6,8,0,0,0
"12","065",2020,7,11,0,0,0
"12","065",2020,8,11,0,0,0
"12","065",2020,9,11,1,0,1
"12","065",2020,10,11,0,0,0
"12","066",2020,1,1500,0,0,0
"12","066",2020,2,1530,0,0,0
"12","066",2020,3,1567,1,1,1
"12","066",2020,4,1543,11,0,6
"12","066",2020,5,1537,53,13,34
"12","066",2020,6,1523,77,19,39
"12","066",2020,7,1490,70,15,23
"12","066",2020,8,1486,59,1,9
"12","066",2020,9,1501,49,1,5
"12","066",2020,10,1498,32,0,3
"12","067",2020,1,69,0,0,0
"12","067",2020,2,69,0,0,0
"12","067",2020,3,69,0,0,0
"12","067",2020,4,69,0,0,0
"12","067",2020,5,67,5,0,1
"12","067",2020,6,66,52,8,21
"12","067",2020,7,95,16,6,7
"12","067",2020,8,111,12,1,5
"12","067",2020,9,147,17,2,8
"12","067",2020,10,160,2,1,0
"12","068",2020,1,1342,0,0,0
"12","068",2020,2,1323,0,0,0
"12","068",2020,3,1294,0,0,0
"12","068",2020,4,1385,5,1,3
"12","068",2020,5,1543,20,2,4
"12","068",2020,6,1597,15,1,4
"12","068",2020,7,1592,27,6,8
"12","068",2020,8,1674,11,3,4
"12","068",2020,9,1651,15,3,8
"12","068",2020,10,1645,14,4,7
"12","069",2020,1,8,0,0,0
"12","069",2020,2,8,0,0,0
"12","069",2020,3,8,0,0,0
"12","069",2020,4,35,1,1,1
"12","069",2020,5,38,0,0,0
"12","069",2020,6,33,1,0,1
"12","069",2020,7,44,2,1,2
"12","069",2020,8,37,3,0,2
"12","069",2020,9,29,2,0,0
"12","069",2020,10,27,0,0,0
"12","070",2020,1,34,0,0,0
"12","070",2020,2,34,0,0,0
"12","070",2020,3,34,0,0,0
"12","070",2020,4,39,12,4,8
"12","070",2020,5,35,1,1,1
"12","070",2020,6,35,0,0,0
"12","070",2020,7,33,0,0,0
"12","070",2020,8,35,3,2,1
"12","070",2020,9,47,8,0,2
"12","070",2020,10,48,5,0,4
"12","071",2020,1,99,0,0,0
"12","071",2020,2,114,0,0,0
"12","071",2020,3,30,0,0,0
"12","071",2020,4,30,0,0,0
"12","071",2020,5,29,2,0,1
"12","071",2020,6,52,1,0,1
"12","071",2020,7,69,27,2,3
"12","071",2020,8,64,31,1,3
"12","071",2020,9,61,26,1,4
"12","071",2020,10,52,1,0,0
"12","072",2020,1,0,0,0,0
"12","072",2020,2,0,0,0,0
"12","072",2020,3,0,0,0,0
"12","072",2020,4,0,0,0,0
"12","072",2020,5,0,1,0,1
"12","072",2020,6,0,0,0,0
"12","072",2020,7,23,2,0,1
"12","072",2020,8,0,1,0,1
"12","072",2020,9,3,0,0,0
"12","072",2020,10,8,2,1,2
"12","073",2020,1,4,0,0,0
"12","073",2020,2,9,0,0,0
"12","073",2020,3,10,0,0,0
"12","073",2020,4,10,0,0,0
"12","073",2020,5,6,1,0,0
"12","073",2020,6,7,28,0,4
"12","073",2020,7,7,15,1,2
"12","073",2020,8,11,28,1,3
"12","073",2020,9,14,27,0,1
"12","073",2020,10,11,17,2,3
"12","074",2020,1,5,0,0,0
"12","074",2020,2,5,0,0,0
"12","074",2020,3,5,0,0,0
"12","074",2020,4,5,0,0,0
"12","074",2020,5,5,2,0,1
"12","074",2020,6,10,7,1,0
"12","074",2020,7,10,22,0,1
"12","074",2020,8,5,5,0,1
"12","074",2020,9,4,6,0,1
"12","074",2020,10,4,0,0,0
"12","075",2020,1,2062,0,0,0
"12","075",2020,2,2016,0,0,0
"12","075",2020,3,2029,0,0,0
"12","075",2020,4,1808,1,0,0
"12","075",2020,5,1876,29,10,18
